1.480000000000000071e+01,1.190000000000000036e+01,2.069999999999999929e+01,4.370000000000000284e+01,3.660000000000000142e+00,6.450000000000000178e+00,3.139999999999999858e+01,1.570000000000000000e+02,1.819999999999999929e+01,2.610000000000000142e+01,1.450000000000000000e+02,2.269999999999999929e+01,4.120000000000000284e+01,1.370000000000000000e+02,2.610000000000000142e+01,1.000000000000000000e+00,1.200000000000000000e+01
1.490000000000000036e+01,1.080000000000000071e+01,2.019999999999999929e+01,4.350000000000000000e+01,3.520000000000000018e+00,6.740000000000000213e+00,3.010000000000000142e+01,1.570000000000000000e+02,1.839999999999999858e+01,2.519999999999999929e+01,1.470000000000000000e+02,2.160000000000000142e+01,4.050000000000000000e+01,1.390000000000000000e+02,2.410000000000000142e+01,1.000000000000000000e+00,1.300000000000000000e+01
1.530000000000000071e+01,1.090000000000000036e+01,2.069999999999999929e+01,4.400000000000000000e+01,3.669999999999999929e+00,6.530000000000000249e+00,3.019999999999999929e+01,1.570000000000000000e+02,1.830000000000000071e+01,2.539999999999999858e+01,1.460000000000000000e+02,2.210000000000000142e+01,4.100000000000000000e+01,1.380000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01
1.530000000000000071e+01,1.030000000000000071e+01,2.050000000000000000e+01,4.279999999999999716e+01,3.270000000000000018e+00,6.700000000000000178e+00,2.880000000000000071e+01,1.570000000000000000e+02,1.780000000000000071e+01,2.480000000000000071e+01,1.470000000000000000e+02,2.150000000000000000e+01,4.129999999999999716e+01,1.390000000000000000e+02,2.389999999999999858e+01,1.000000000000000000e+00,1.500000000000000000e+01
1.530000000000000071e+01,1.059999999999999964e+01,2.080000000000000071e+01,4.289999999999999858e+01,3.160000000000000142e+00,6.570000000000000284e+00,2.889999999999999858e+01,1.570000000000000000e+02,1.769999999999999929e+01,2.480000000000000071e+01,1.470000000000000000e+02,2.119999999999999929e+01,4.170000000000000284e+01,1.390000000000000000e+02,2.400000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01
1.550000000000000000e+01,1.069999999999999929e+01,2.130000000000000071e+01,4.239999999999999858e+01,3.430000000000000160e+00,5.870000000000000107e+00,2.760000000000000142e+01,1.580000000000000000e+02,1.639999999999999858e+01,2.330000000000000071e+01,1.470000000000000000e+02,2.050000000000000000e+01,4.210000000000000142e+01,1.380000000000000000e+02,2.380000000000000071e+01,1.000000000000000000e+00,1.700000000000000000e+01
1.540000000000000036e+01,1.040000000000000036e+01,2.110000000000000142e+01,4.250000000000000000e+01,3.569999999999999840e+00,5.719999999999999751e+00,2.860000000000000142e+01,1.590000000000000000e+02,1.600000000000000000e+01,2.400000000000000000e+01,1.480000000000000000e+02,1.989999999999999858e+01,4.239999999999999858e+01,1.390000000000000000e+02,2.350000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01
1.490000000000000036e+01,1.040000000000000036e+01,2.080000000000000071e+01,4.200000000000000000e+01,3.399999999999999911e+00,6.080000000000000071e+00,2.810000000000000142e+01,1.580000000000000000e+02,1.639999999999999858e+01,2.339999999999999858e+01,1.480000000000000000e+02,2.019999999999999929e+01,4.189999999999999858e+01,1.390000000000000000e+02,2.389999999999999858e+01,1.000000000000000000e+00,1.900000000000000000e+01
1.509999999999999964e+01,1.030000000000000071e+01,2.060000000000000142e+01,4.160000000000000142e+01,2.970000000000000195e+00,6.099999999999999645e+00,2.810000000000000142e+01,1.600000000000000000e+02,1.550000000000000000e+01,2.319999999999999929e+01,1.490000000000000000e+02,1.960000000000000142e+01,4.110000000000000142e+01,1.400000000000000000e+02,2.289999999999999858e+01,1.000000000000000000e+00,2.000000000000000000e+01
4.739999999999999858e+01,4.660000000000000142e+01,1.080000000000000071e+01,1.819999999999999929e+01,1.059999999999999964e+01,5.370000000000000107e+00,2.750000000000000000e+01,6.790000000000000036e+00,8.210000000000000853e+00,1.910000000000000142e+01,1.420000000000000000e+02,1.980000000000000071e+01,3.800000000000000000e+01,1.170000000000000000e+02,1.960000000000000142e+01,2.000000000000000000e+00,1.000000000000000000e+00
4.810000000000000142e+01,4.579999999999999716e+01,8.730000000000000426e+00,1.900000000000000000e+01,1.330000000000000071e+01,5.879999999999999893e+00,2.739999999999999858e+01,7.330000000000000071e+00,9.689999999999999503e+00,1.889999999999999858e+01,1.450000000000000000e+02,2.030000000000000071e+01,3.710000000000000142e+01,1.190000000000000000e+02,2.080000000000000071e+01,2.000000000000000000e+00,2.000000000000000000e+00
4.810000000000000142e+01,4.529999999999999716e+01,6.660000000000000142e+00,1.839999999999999858e+01,1.340000000000000036e+01,5.929999999999999716e+00,2.680000000000000071e+01,7.230000000000000426e+00,9.689999999999999503e+00,1.839999999999999858e+01,1.460000000000000000e+02,1.950000000000000000e+01,3.739999999999999858e+01,1.190000000000000000e+02,1.950000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
4.810000000000000142e+01,4.470000000000000284e+01,7.129999999999999893e+00,1.550000000000000000e+01,9.279999999999999361e+00,5.440000000000000391e+00,2.589999999999999858e+01,7.230000000000000426e+00,9.150000000000000355e+00,1.810000000000000142e+01,1.420000000000000000e+02,2.200000000000000000e+01,3.789999999999999858e+01,1.150000000000000000e+02,2.130000000000000071e+01,2.000000000000000000e+00,4.000000000000000000e+00
4.739999999999999858e+01,4.560000000000000142e+01,8.779999999999999361e+00,1.839999999999999858e+01,1.280000000000000071e+01,6.040000000000000036e+00,2.719999999999999929e+01,6.809999999999999609e+00,8.470000000000000639e+00,1.750000000000000000e+01,1.470000000000000000e+02,1.960000000000000142e+01,3.610000000000000142e+01,1.200000000000000000e+02,1.960000000000000142e+01,2.000000000000000000e+00,5.000000000000000000e+00
4.789999999999999858e+01,4.550000000000000000e+01,8.429999999999999716e+00,1.719999999999999929e+01,9.679999999999999716e+00,5.769999999999999574e+00,2.689999999999999858e+01,7.320000000000000284e+00,8.619999999999999218e+00,1.719999999999999929e+01,1.470000000000000000e+02,2.180000000000000071e+01,3.410000000000000142e+01,1.200000000000000000e+02,2.130000000000000071e+01,2.000000000000000000e+00,6.000000000000000000e+00
4.800000000000000000e+01,4.520000000000000284e+01,8.269999999999999574e+00,1.750000000000000000e+01,9.919999999999999929e+00,5.370000000000000107e+00,2.750000000000000000e+01,6.290000000000000036e+00,8.619999999999999218e+00,1.760000000000000142e+01,1.480000000000000000e+02,2.030000000000000071e+01,3.489999999999999858e+01,1.220000000000000000e+02,2.010000000000000142e+01,2.000000000000000000e+00,7.000000000000000000e+00
4.760000000000000142e+01,4.460000000000000142e+01,9.730000000000000426e+00,1.810000000000000142e+01,1.009999999999999964e+01,5.559999999999999609e+00,2.760000000000000142e+01,7.000000000000000000e+00,8.769999999999999574e+00,1.800000000000000000e+01,1.440000000000000000e+02,2.280000000000000071e+01,3.529999999999999716e+01,1.190000000000000000e+02,2.160000000000000142e+01,2.000000000000000000e+00,8.000000000000000000e+00
4.739999999999999858e+01,4.460000000000000142e+01,9.080000000000000071e+00,1.889999999999999858e+01,1.100000000000000000e+01,5.219999999999999751e+00,2.780000000000000071e+01,6.459999999999999964e+00,9.109999999999999432e+00,1.919999999999999929e+01,1.410000000000000000e+02,2.289999999999999858e+01,3.550000000000000000e+01,1.170000000000000000e+02,2.139999999999999858e+01,2.000000000000000000e+00,9.000000000000000000e+00
4.700000000000000000e+01,4.550000000000000000e+01,1.050000000000000000e+01,1.880000000000000071e+01,1.190000000000000036e+01,5.450000000000000178e+00,2.700000000000000000e+01,6.080000000000000071e+00,8.410000000000000142e+00,1.919999999999999929e+01,1.430000000000000000e+02,2.069999999999999929e+01,3.629999999999999716e+01,1.180000000000000000e+02,1.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+01
4.820000000000000284e+01,4.410000000000000142e+01,7.610000000000000320e+00,1.839999999999999858e+01,1.030000000000000071e+01,5.509999999999999787e+00,2.730000000000000071e+01,6.459999999999999964e+00,8.429999999999999716e+00,1.710000000000000142e+01,1.480000000000000000e+02,2.139999999999999858e+01,3.420000000000000284e+01,1.220000000000000000e+02,2.100000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+01
4.789999999999999858e+01,4.450000000000000000e+01,7.519999999999999574e+00,1.839999999999999858e+01,1.019999999999999929e+01,5.879999999999999893e+00,2.639999999999999858e+01,7.209999999999999964e+00,8.869999999999999218e+00,1.600000000000000000e+01,1.450000000000000000e+02,2.260000000000000142e+01,3.650000000000000000e+01,1.200000000000000000e+02,2.219999999999999929e+01,2.000000000000000000e+00,1.200000000000000000e+01
4.820000000000000284e+01,4.420000000000000284e+01,6.790000000000000036e+00,1.819999999999999929e+01,1.090000000000000036e+01,5.639999999999999680e+00,2.639999999999999858e+01,6.719999999999999751e+00,9.220000000000000639e+00,1.689999999999999858e+01,1.480000000000000000e+02,2.080000000000000071e+01,3.539999999999999858e+01,1.220000000000000000e+02,2.050000000000000000e+01,2.000000000000000000e+00,1.300000000000000000e+01
4.700000000000000000e+01,4.479999999999999716e+01,8.919999999999999929e+00,1.780000000000000071e+01,1.119999999999999929e+01,5.400000000000000355e+00,2.660000000000000142e+01,6.610000000000000320e+00,9.380000000000000782e+00,1.869999999999999929e+01,1.460000000000000000e+02,2.119999999999999929e+01,3.500000000000000000e+01,1.210000000000000000e+02,2.050000000000000000e+01,2.000000000000000000e+00,1.400000000000000000e+01
4.700000000000000000e+01,4.450000000000000000e+01,9.080000000000000071e+00,1.800000000000000000e+01,1.069999999999999929e+01,5.469999999999999751e+00,2.639999999999999858e+01,6.620000000000000107e+00,9.359999999999999432e+00,1.730000000000000071e+01,1.470000000000000000e+02,2.180000000000000071e+01,3.389999999999999858e+01,1.220000000000000000e+02,2.130000000000000071e+01,2.000000000000000000e+00,1.500000000000000000e+01
4.639999999999999858e+01,4.520000000000000284e+01,9.779999999999999361e+00,1.830000000000000071e+01,1.130000000000000071e+01,5.309999999999999609e+00,2.680000000000000071e+01,7.040000000000000036e+00,9.349999999999999645e+00,1.910000000000000142e+01,1.470000000000000000e+02,2.000000000000000000e+01,3.350000000000000000e+01,1.230000000000000000e+02,1.950000000000000000e+01,2.000000000000000000e+00,1.600000000000000000e+01
4.579999999999999716e+01,4.560000000000000142e+01,1.019999999999999929e+01,1.700000000000000000e+01,9.439999999999999503e+00,5.370000000000000107e+00,2.680000000000000071e+01,6.929999999999999716e+00,8.679999999999999716e+00,1.800000000000000000e+01,1.460000000000000000e+02,1.989999999999999858e+01,3.439999999999999858e+01,1.210000000000000000e+02,1.960000000000000142e+01,2.000000000000000000e+00,1.700000000000000000e+01
4.689999999999999858e+01,4.320000000000000284e+01,9.669999999999999929e+00,1.769999999999999929e+01,1.069999999999999929e+01,5.019999999999999574e+00,2.630000000000000071e+01,7.469999999999999751e+00,9.480000000000000426e+00,2.000000000000000000e+01,1.410000000000000000e+02,2.250000000000000000e+01,3.529999999999999716e+01,1.180000000000000000e+02,2.169999999999999929e+01,2.000000000000000000e+00,1.800000000000000000e+01
4.750000000000000000e+01,4.379999999999999716e+01,8.560000000000000497e+00,1.900000000000000000e+01,1.169999999999999929e+01,5.009999999999999787e+00,2.760000000000000142e+01,6.519999999999999574e+00,9.949999999999999289e+00,2.060000000000000142e+01,1.400000000000000000e+02,2.330000000000000071e+01,3.550000000000000000e+01,1.160000000000000000e+02,2.239999999999999858e+01,2.000000000000000000e+00,1.900000000000000000e+01
4.639999999999999858e+01,4.479999999999999716e+01,9.189999999999999503e+00,1.819999999999999929e+01,1.109999999999999964e+01,5.639999999999999680e+00,2.730000000000000071e+01,6.570000000000000284e+00,8.609999999999999432e+00,1.919999999999999929e+01,1.460000000000000000e+02,2.010000000000000142e+01,3.389999999999999858e+01,1.200000000000000000e+02,1.930000000000000071e+01,2.000000000000000000e+00,2.000000000000000000e+01
4.929999999999999716e+01,3.720000000000000284e+01,2.619999999999999929e+01,9.410000000000000142e+00,6.169999999999999929e+00,4.629999999999999893e+00,9.210000000000000853e+00,6.750000000000000000e+00,8.349999999999999645e+00,7.129999999999999893e+00,7.639999999999999680e+00,8.839999999999999858e+00,3.679999999999999716e+01,9.670000000000000284e+01,2.610000000000000142e+01,3.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000000e+01,3.839999999999999858e+01,2.680000000000000071e+01,8.150000000000000355e+00,5.330000000000000071e+00,4.570000000000000284e+00,8.560000000000000497e+00,5.620000000000000107e+00,8.070000000000000284e+00,6.830000000000000071e+00,5.830000000000000071e+00,8.880000000000000782e+00,3.679999999999999716e+01,9.650000000000000000e+01,2.860000000000000142e+01,3.000000000000000000e+00,2.000000000000000000e+00
4.889999999999999858e+01,3.589999999999999858e+01,2.580000000000000071e+01,7.080000000000000071e+00,7.009999999999999787e+00,5.879999999999999893e+00,9.210000000000000853e+00,6.830000000000000071e+00,7.650000000000000355e+00,7.849999999999999645e+00,8.609999999999999432e+00,8.730000000000000426e+00,4.100000000000000000e+01,9.209999999999999432e+01,2.769999999999999929e+01,3.000000000000000000e+00,3.000000000000000000e+00
5.050000000000000000e+01,3.929999999999999716e+01,2.200000000000000000e+01,8.169999999999999929e+00,6.400000000000000355e+00,4.889999999999999680e+00,8.320000000000000284e+00,5.459999999999999964e+00,7.690000000000000391e+00,6.099999999999999645e+00,6.589999999999999858e+00,8.609999999999999432e+00,3.829999999999999716e+01,9.200000000000000000e+01,3.110000000000000142e+01,3.000000000000000000e+00,4.000000000000000000e+00
5.050000000000000000e+01,3.879999999999999716e+01,2.260000000000000142e+01,8.189999999999999503e+00,7.370000000000000107e+00,5.639999999999999680e+00,8.390000000000000568e+00,6.089999999999999858e+00,8.259999999999999787e+00,7.690000000000000391e+00,6.500000000000000000e+00,8.539999999999999147e+00,4.150000000000000000e+01,8.659999999999999432e+01,3.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+01,3.600000000000000000e+01,2.350000000000000000e+01,7.820000000000000284e+00,6.360000000000000320e+00,5.599999999999999645e+00,9.650000000000000355e+00,6.030000000000000249e+00,7.700000000000000178e+00,7.459999999999999964e+00,7.309999999999999609e+00,8.449999999999999289e+00,4.110000000000000142e+01,8.459999999999999432e+01,2.889999999999999858e+01,3.000000000000000000e+00,6.000000000000000000e+00
5.100000000000000000e+01,4.060000000000000142e+01,2.210000000000000142e+01,9.490000000000000213e+00,7.219999999999999751e+00,4.839999999999999858e+00,9.060000000000000497e+00,4.870000000000000107e+00,8.689999999999999503e+00,6.040000000000000036e+00,5.929999999999999716e+00,8.789999999999999147e+00,3.900000000000000000e+01,8.609999999999999432e+01,3.239999999999999858e+01,3.000000000000000000e+00,7.000000000000000000e+00
4.960000000000000142e+01,4.310000000000000142e+01,2.339999999999999858e+01,9.060000000000000497e+00,6.660000000000000142e+00,4.280000000000000249e+00,7.879999999999999893e+00,4.690000000000000391e+00,8.429999999999999716e+00,4.780000000000000249e+00,5.490000000000000213e+00,9.140000000000000568e+00,3.679999999999999716e+01,9.600000000000000000e+01,3.080000000000000071e+01,3.000000000000000000e+00,8.000000000000000000e+00
